,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
0,0 ktoe,45801 ktoe,0 ktoe,10641 ktoe,0 ktoe,994 ktoe,0 ktoe,1232 ktoe,0 ktoe,0 ktoe,58668 ktoe,Production,2004
1,1157 ktoe,0 ktoe,1144 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,0 ktoe,0 ktoe,2302 ktoe,Imports,2004
2,-256 ktoe,-14611 ktoe,-5398 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-18 ktoe,0 ktoe,0 ktoe,-20284 ktoe,Exports,2004
3,0 ktoe,0 ktoe,-3017 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-3017 ktoe,International marine bunkers,2004
4,0 ktoe,0 ktoe,-381 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-381 ktoe,International aviation bunkers,2004
5,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Stock changes,2004
6,901 ktoe,31190 ktoe,-7653 ktoe,10641 ktoe,0 ktoe,994 ktoe,0 ktoe,1215 ktoe,0 ktoe,0 ktoe,37288 ktoe,TPES,2004
7,0 ktoe,-991 ktoe,1101 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,111 ktoe,Transfers,2004
8,-58 ktoe,0 ktoe,-217 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-275 ktoe,Statistical differences,2004
9,0 ktoe,0 ktoe,-2524 ktoe,-6792 ktoe,0 ktoe,-994 ktoe,0 ktoe,0 ktoe,4741 ktoe,0 ktoe,-5568 ktoe,Electricity plants,2004
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants,2004
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2004
12,-5 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-5 ktoe,Gas works,2004
13,0 ktoe,-30200 ktoe,27902 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-2297 ktoe,Oil refineries,2004
14,-431 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-431 ktoe,Coal transformation,2004
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2004
16,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Other transformation,2004
17,0 ktoe,0 ktoe,-753 ktoe,-701 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-169 ktoe,0 ktoe,-1622 ktoe,Energy industry own use,2004
18,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-347 ktoe,0 ktoe,-347 ktoe,Losses,2004
19,407 ktoe,0 ktoe,17857 ktoe,3148 ktoe,0 ktoe,0 ktoe,0 ktoe,1215 ktoe,4225 ktoe,0 ktoe,26852 ktoe,Total final consumption,2004
20,399 ktoe,0 ktoe,6343 ktoe,825 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1802 ktoe,0 ktoe,9368 ktoe,Industry,2004
21,0 ktoe,0 ktoe,7412 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,7412 ktoe,Transport,2004
22,8 ktoe,0 ktoe,2885 ktoe,680 ktoe,0 ktoe,0 ktoe,0 ktoe,595 ktoe,1471 ktoe,0 ktoe,5638 ktoe,Residential,2004
23,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,786 ktoe,0 ktoe,786 ktoe,Commercial and public services,2004
24,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,167 ktoe,0 ktoe,167 ktoe,Agriculture / forestry,2004
25,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Fishing,2004
26,0 ktoe,0 ktoe,0 ktoe,189 ktoe,0 ktoe,0 ktoe,0 ktoe,620 ktoe,0 ktoe,0 ktoe,809 ktoe,Non-specified,2004
27,0 ktoe,0 ktoe,1219 ktoe,1455 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,2674 ktoe,Non-energy use,2004
0,15 ktoe,32759 ktoe,0 ktoe,42630 ktoe,0 ktoe,1087 ktoe,47 ktoe,1456 ktoe,0 ktoe,0 ktoe,77995 ktoe,Production,2005
1,1151 ktoe,2544 ktoe,3199 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,14 ktoe,0 ktoe,6909 ktoe,Imports,2005
2,-358 ktoe,-2088 ktoe,-5927 ktoe,-12644 ktoe,0 ktoe,0 ktoe,0 ktoe,-22 ktoe,-81 ktoe,0 ktoe,-21120 ktoe,Exports,2005
3,0 ktoe,0 ktoe,-1436 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1436 ktoe,International marine bunkers,2005
4,0 ktoe,0 ktoe,-771 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-771 ktoe,International aviation bunkers,2005
5,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Stock changes,2005
6,808 ktoe,33215 ktoe,-4935 ktoe,29986 ktoe,0 ktoe,1087 ktoe,47 ktoe,1435 ktoe,-67 ktoe,0 ktoe,61578 ktoe,TPES,2005
7,0 ktoe,-1188 ktoe,1321 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,133 ktoe,Transfers,2005
8,133 ktoe,0 ktoe,-189 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-56 ktoe,Statistical differences,2005
9,0 ktoe,0 ktoe,-3775 ktoe,-16946 ktoe,0 ktoe,-1087 ktoe,-47 ktoe,0 ktoe,9346 ktoe,0 ktoe,-12510 ktoe,Electricity plants,2005
10,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,CHP plants,2005
11,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Heat plants,2005
12,-6 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-6 ktoe,Gas works,2005
13,0 ktoe,-32027 ktoe,31585 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-442 ktoe,Oil refineries,2005
14,-464 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-464 ktoe,Coal transformation,2005
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2005
