,Coal,Crude oil,Oil products,Natural gas,Nuclear,Hydro,"Wind, solar, etc",Biofuels and waste,Electricity,Heat,Total,Category,Year
0,14 ktoe,327 ktoe,0 ktoe,0 ktoe,3982 ktoe,36 ktoe,3 ktoe,810 ktoe,0 ktoe,155 ktoe,5327 ktoe,Production,2004
1,157 ktoe,8962 ktoe,444 ktoe,2343 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,369 ktoe,0 ktoe,12281 ktoe,Imports,2004
2,-1 ktoe,-197 ktoe,-6693 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-18 ktoe,-988 ktoe,0 ktoe,-7897 ktoe,Exports,2004
3,0 ktoe,0 ktoe,-112 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-112 ktoe,International marine bunkers,2004
4,0 ktoe,0 ktoe,-34 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-34 ktoe,International aviation bunkers,2004
5,-1 ktoe,-188 ktoe,17 ktoe,5 ktoe,0 ktoe,0 ktoe,0 ktoe,6 ktoe,0 ktoe,0 ktoe,-160 ktoe,Stock changes,2004
6,169 ktoe,8904 ktoe,-6378 ktoe,2348 ktoe,3982 ktoe,36 ktoe,3 ktoe,804 ktoe,-619 ktoe,155 ktoe,9405 ktoe,TPES,2004
7,0 ktoe,0 ktoe,-4 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-4 ktoe,Transfers,2004
8,0 ktoe,0 ktoe,-1 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,36 ktoe,0 ktoe,0 ktoe,35 ktoe,Statistical differences,2004
9,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-36 ktoe,0 ktoe,0 ktoe,51 ktoe,-43 ktoe,-28 ktoe,Electricity plants,2004
10,0 ktoe,-37 ktoe,-107 ktoe,-973 ktoe,-3982 ktoe,0 ktoe,0 ktoe,-9 ktoe,1561 ktoe,599 ktoe,-2947 ktoe,CHP plants,2004
11,-10 ktoe,0 ktoe,-62 ktoe,-308 ktoe,0 ktoe,0 ktoe,-3 ktoe,-145 ktoe,-1 ktoe,429 ktoe,-100 ktoe,Heat plants,2004
12,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Gas works,2004
13,0 ktoe,-8867 ktoe,8812 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-56 ktoe,Oil refineries,2004
14,-1 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-1 ktoe,Coal transformation,2004
15,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,Liquefication plants,2004
16,0 ktoe,0 ktoe,0 ktoe,-14 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-14 ktoe,Other transformation,2004
17,0 ktoe,0 ktoe,-585 ktoe,-3 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-225 ktoe,-54 ktoe,-866 ktoe,Energy industry own use,2004
18,-1 ktoe,0 ktoe,-3 ktoe,-21 ktoe,0 ktoe,0 ktoe,0 ktoe,0 ktoe,-110 ktoe,-191 ktoe,-327 ktoe,Losses,2004
19,157 ktoe,0 ktoe,1671 ktoe,1029 ktoe,0 ktoe,0 ktoe,0 ktoe,685 ktoe,658 ktoe,895 ktoe,5096 ktoe,Total final consumption,2004
20,81 ktoe,0 ktoe,79 ktoe,271 ktoe,0 ktoe,0 ktoe,0 ktoe,103 ktoe,236 ktoe,161 ktoe,931 ktoe,Industry,2004
21,0 ktoe,0 ktoe,1283 ktoe,8 ktoe,0 ktoe,0 ktoe,0 ktoe,1 ktoe,8 ktoe,0 ktoe,1299 ktoe,Transport,2004
22,31 ktoe,0 ktoe,64 ktoe,127 ktoe,0 ktoe,0 ktoe,0 ktoe,542 ktoe,180 ktoe,535 ktoe,1478 ktoe,Residential,2004
23,43 ktoe,0 ktoe,7 ktoe,52 ktoe,0 ktoe,0 ktoe,0 ktoe,31 ktoe,219 ktoe,190 ktoe,542 ktoe,Commercial and public services,2004
24,1 ktoe,0 ktoe,41 ktoe,30 ktoe,0 ktoe,0 ktoe,0 ktoe,8 ktoe,15 ktoe,10 ktoe,105 ktoe,Agriculture / forestry,2004
